index,word,block,pos
5432,ink4a,"Finally, ZSTK474 prolonged overall survival in Cre-LoxP conditional transgenic Pten; p16(Ink4a)/p19(Arf); K-Ras(v12); LucRmice, mainly by delaying tumor onset.",89
5432,p19,"Finally, ZSTK474 prolonged overall survival in Cre-LoxP conditional transgenic Pten; p16(Ink4a)/p19(Arf); K-Ras(v12); LucRmice, mainly by delaying tumor onset.",96
5432,arf,"Finally, ZSTK474 prolonged overall survival in Cre-LoxP conditional transgenic Pten; p16(Ink4a)/p19(Arf); K-Ras(v12); LucRmice, mainly by delaying tumor onset.",100
5432,k-ras,"Finally, ZSTK474 prolonged overall survival in Cre-LoxP conditional transgenic Pten; p16(Ink4a)/p19(Arf); K-Ras(v12); LucRmice, mainly by delaying tumor onset.",106
5432,pi3k,"PI3K/mTOR inhibitors with weak affinities for ABC transporters can achieve target inhibition in brain (tumors), but have modest single-agent efficacy and combinations with (BBB penetrable) inhibitors of other activated pathways may be required.",0
5432,mtor,"PI3K/mTOR inhibitors with weak affinities for ABC transporters can achieve target inhibition in brain (tumors), but have modest single-agent efficacy and combinations with (BBB penetrable) inhibitors of other activated pathways may be required.",5
5513,epidermalgrowthfactorreceptorvariantiii,"Epidermal growth factor receptor variant III (EGFR(vIII)) seems to constitute the perfect therapeutic target for glioblastoma (GB), as it is specifically present on up to 28-30% of GB cells.",0
5513,egfr(viii),"Epidermal growth factor receptor variant III (EGFR(vIII)) seems to constitute the perfect therapeutic target for glioblastoma (GB), as it is specifically present on up to 28-30% of GB cells.",46
5513,egfr(viii),"In spite of EGFR(vIII) mechanism of action being crucial for the design of small active anticancer molecules and immunotherapies, i.e., CAR-T technology, it is yet to be precisely defined. EGFR(vIII) is known to be resistant to degradation, but it is still unclear whether it heterodimerizes with EGF-activated wild-type EGFR (EGFR(WT)) or homodimerizes (including covalent homodimerization).",12
5513,egfr(viii),"In spite of EGFR(vIII) mechanism of action being crucial for the design of small active anticancer molecules and immunotherapies, i.e., CAR-T technology, it is yet to be precisely defined. EGFR(vIII) is known to be resistant to degradation, but it is still unclear whether it heterodimerizes with EGF-activated wild-type EGFR (EGFR(WT)) or homodimerizes (including covalent homodimerization).",189
5513,egf-type,"In spite of EGFR(vIII) mechanism of action being crucial for the design of small active anticancer molecules and immunotherapies, i.e., CAR-T technology, it is yet to be precisely defined. EGFR(vIII) is known to be resistant to degradation, but it is still unclear whether it heterodimerizes with EGF-activated wild-type EGFR (EGFR(WT)) or homodimerizes (including covalent homodimerization).",297
5513,egfr,"In spite of EGFR(vIII) mechanism of action being crucial for the design of small active anticancer molecules and immunotherapies, i.e., CAR-T technology, it is yet to be precisely defined. EGFR(vIII) is known to be resistant to degradation, but it is still unclear whether it heterodimerizes with EGF-activated wild-type EGFR (EGFR(WT)) or homodimerizes (including covalent homodimerization).",321
5513,egfr(wt),"In spite of EGFR(vIII) mechanism of action being crucial for the design of small active anticancer molecules and immunotherapies, i.e., CAR-T technology, it is yet to be precisely defined. EGFR(vIII) is known to be resistant to degradation, but it is still unclear whether it heterodimerizes with EGF-activated wild-type EGFR (EGFR(WT)) or homodimerizes (including covalent homodimerization).",327
5513,egfr(viii),"Based on the analyses of recurrent tumors that are often lacking EGFR(vIII) expression despite its initial presence in corresponding primary foci, this oncogene is suggested to play a marginal role during later stages of carcinogenesis, while even in primary tumors EGFR(vIII) expression is detected only in a small percentage of tumor cells, undermining the rationality of EGFR(vIII)-targeting therapies.",65
5513,egfr(viii),"Based on the analyses of recurrent tumors that are often lacking EGFR(vIII) expression despite its initial presence in corresponding primary foci, this oncogene is suggested to play a marginal role during later stages of carcinogenesis, while even in primary tumors EGFR(vIII) expression is detected only in a small percentage of tumor cells, undermining the rationality of EGFR(vIII)-targeting therapies.",266
5513,egfr(viii),"Based on the analyses of recurrent tumors that are often lacking EGFR(vIII) expression despite its initial presence in corresponding primary foci, this oncogene is suggested to play a marginal role during later stages of carcinogenesis, while even in primary tumors EGFR(vIII) expression is detected only in a small percentage of tumor cells, undermining the rationality of EGFR(vIII)-targeting therapies.",374
5513,egfr(viii),"On the other hand, EGFR(vIII)-positive cells are resistant to apoptosis, more invasive, and characterized with enhanced proliferation rate.",19
5513,egfr(viii),"Opinions regarding the role that EGFR(vIII) plays in tumorigenesis and for tumor aggressiveness are clearly contradictory and, therefore, it is crucial not only to determine its mechanism of action, but also to unambiguously define its role at early and advanced cancer stages.",33
5555,pi3k," GDC-0084 is an oral, brain-penetrant small-molecule inhibitor of PI3K and mTOR.",66
5555,mtor," GDC-0084 is an oral, brain-penetrant small-molecule inhibitor of PI3K and mTOR.",75
5555,pi3k,GDC-0084 demonstrated classic PI3K/mTOR-inhibitor related toxicities.,30
5555,mtor,GDC-0084 demonstrated classic PI3K/mTOR-inhibitor related toxicities.,35
5593,pten,"Loss of PTEN, which is common in glioblastoma multiforme (GBM), results in activation of the mammalian target of rapapmycin (mTOR), thereby increasing mRNA translation of a number of key proteins required for cell-cycle progression.",8
5593,mammaliantargetofrapapmycin,"Loss of PTEN, which is common in glioblastoma multiforme (GBM), results in activation of the mammalian target of rapapmycin (mTOR), thereby increasing mRNA translation of a number of key proteins required for cell-cycle progression.",93
5593,mtor,"Loss of PTEN, which is common in glioblastoma multiforme (GBM), results in activation of the mammalian target of rapapmycin (mTOR), thereby increasing mRNA translation of a number of key proteins required for cell-cycle progression.",125
5593,mtor,CCI-779 is an inhibitor of mTOR.,27
5608,isocitratedehydrogenase,"Isocitrate dehydrogenase (IDH) mutations are detected in various tumors, including gliomas.",0
5608,idh,"Isocitrate dehydrogenase (IDH) mutations are detected in various tumors, including gliomas.",26
5608,idh,Most patients with IDH mutant glioma harbor the IDH1R132H subtype.,19
5608,idh1,Most patients with IDH mutant glioma harbor the IDH1R132H subtype.,48
5608,idh,"Mutant IDH catalyzes the conversion of alpha-ketoglutarate to the oncometabolite 2-hydroxyglutarate (2-HG), which induces aberrant epigenetic status and contributes to malignant progression, and is therefore a potential therapeutic target for IDH mutant tumors.",7
5608,idh,"Mutant IDH catalyzes the conversion of alpha-ketoglutarate to the oncometabolite 2-hydroxyglutarate (2-HG), which induces aberrant epigenetic status and contributes to malignant progression, and is therefore a potential therapeutic target for IDH mutant tumors.",243
5608,idh1,"The present study describes a novel, orally bioavailable selective mutant IDH1 inhibitor, DS-1001b.",74
5608,idh1r1,The drug has high blood-brain barrier (BBB) permeability and inhibits IDH1R132H. Continuous administration of DS-1001b impaired tumor growth and decreased 2-HG levels in subcutaneous and intracranial xenograft models derived from a patient with glioblastoma with IDH1 mutation.,70
5608,idh1,The drug has high blood-brain barrier (BBB) permeability and inhibits IDH1R132H. Continuous administration of DS-1001b impaired tumor growth and decreased 2-HG levels in subcutaneous and intracranial xenograft models derived from a patient with glioblastoma with IDH1 mutation.,263
5608,glialfibrillaryacidicprotein,"Moreover, the expression of glial fibrillary acidic protein was strongly induced by DS-1001b, suggesting that inhibition of mutant IDH1 promotes glial differentiation.",28
5608,mutantidh1,"Moreover, the expression of glial fibrillary acidic protein was strongly induced by DS-1001b, suggesting that inhibition of mutant IDH1 promotes glial differentiation.",124
5671,epidermalgrowthfactorreceptor,Inhibition of epidermal growth factor receptor (EGFR) and the mechanistic target of rapamycin (mTOR) may have synergistic antitumor effects in high-grade glioma patients.,14
5671,egfr,Inhibition of epidermal growth factor receptor (EGFR) and the mechanistic target of rapamycin (mTOR) may have synergistic antitumor effects in high-grade glioma patients.,48
5671,mechanistictargetofrapamycin,Inhibition of epidermal growth factor receptor (EGFR) and the mechanistic target of rapamycin (mTOR) may have synergistic antitumor effects in high-grade glioma patients.,62
5671,mtor,Inhibition of epidermal growth factor receptor (EGFR) and the mechanistic target of rapamycin (mTOR) may have synergistic antitumor effects in high-grade glioma patients.,95
5671,egfr,We conducted a phase I/II study of the EGFR inhibitor erlotinib (150 mg/day) and the mTOR inhibitor temsirolimus.,39
5671,mtor,We conducted a phase I/II study of the EGFR inhibitor erlotinib (150 mg/day) and the mTOR inhibitor temsirolimus.,85
5671,mtor,"Tumor levels of both drugs were low, and posttreatment tissue in 3 patients showed no reduction in the mTOR target phosphorylated (phospho-)S6(S235/236) but possible compensatory increase in phospho-Akt(S473).",103
5671,s6,"Tumor levels of both drugs were low, and posttreatment tissue in 3 patients showed no reduction in the mTOR target phosphorylated (phospho-)S6(S235/236) but possible compensatory increase in phospho-Akt(S473).",140
5671,akt,"Tumor levels of both drugs were low, and posttreatment tissue in 3 patients showed no reduction in the mTOR target phosphorylated (phospho-)S6(S235/236) but possible compensatory increase in phospho-Akt(S473).",199
5671,egfr,"Presence of EGFR variant III, phospho-EGFR, and EGFR amplification did not correlate with survival, but patients with elevated phosphoextracellular signal-regulated kinase or reduced phosphatase and tensin homolog protein expression had decreased progression-free survival at 4 months.",12
5671,egfr,"Presence of EGFR variant III, phospho-EGFR, and EGFR amplification did not correlate with survival, but patients with elevated phosphoextracellular signal-regulated kinase or reduced phosphatase and tensin homolog protein expression had decreased progression-free survival at 4 months.",38
5671,egfrregulated,"Presence of EGFR variant III, phospho-EGFR, and EGFR amplification did not correlate with survival, but patients with elevated phosphoextracellular signal-regulated kinase or reduced phosphatase and tensin homolog protein expression had decreased progression-free survival at 4 months.",48
5671,phosphataseandtensinhomolog,"Presence of EGFR variant III, phospho-EGFR, and EGFR amplification did not correlate with survival, but patients with elevated phosphoextracellular signal-regulated kinase or reduced phosphatase and tensin homolog protein expression had decreased progression-free survival at 4 months.",183
5712,epidermalgrowthfactor(egf)receptor-tyrosinekinase,"ZD1839 (""Iressa"") is an orally active, selective epidermal growth factor (EGF) receptor-tyrosine kinase inhibitor.",49
5712,hsp90,"We evaluated the antitumor activity of ZD1839 in combination with HSP90 antagonist, 17-AAG in malignant human glioma cell lines.",66
5712,heatshockprotein,"Because the heat shock protein (HSP) is involved in the conformational maturation of a number of signaling proteins critical to the proliferation of malignant glioma cells, we hypothesized that the HSP90 inhibitor 17-AAG would potentiate ZD1839-mediated glioma cytotoxicity by decreasing the activation status of EGF receptor, as well as downregulating the levels of other relevant signaling effectors.",12
