index,word,block,pos
5976,rapamycin,"We aimed to assess the safety profile of daily rapamycin in patients with glioma, define the dose of rapamycin required for mTOR inhibition in tumor tissue, and evaluate the antiproliferative activity of rapamycin in PTEN-deficient glioblastoma.",47
5976,rapamycin,"We aimed to assess the safety profile of daily rapamycin in patients with glioma, define the dose of rapamycin required for mTOR inhibition in tumor tissue, and evaluate the antiproliferative activity of rapamycin in PTEN-deficient glioblastoma.",101
5976,rapamycin,"We aimed to assess the safety profile of daily rapamycin in patients with glioma, define the dose of rapamycin required for mTOR inhibition in tumor tissue, and evaluate the antiproliferative activity of rapamycin in PTEN-deficient glioblastoma.",204
5976,rapamycin,"Although intratumoral rapamycin concentrations that were sufficient to inhibit mTOR in vitro were achieved in all patients, the magnitude of mTOR inhibition in tumor cells ( measured by reduced ribosomal S6 protein phosphorylation) varied substantially.",22
5976,rapamycin,"Tumor cell proliferation ( measured by Ki-67 staining) was dramatically reduced in seven of 14 patients after 1 wk of rapamycin treatment and was associated with the magnitude of mTOR inhibition (p=0.0047, Fisher exact test) but not the intratumoral rapamycin concentration.",118
5976,rapamycin,"Tumor cell proliferation ( measured by Ki-67 staining) was dramatically reduced in seven of 14 patients after 1 wk of rapamycin treatment and was associated with the magnitude of mTOR inhibition (p=0.0047, Fisher exact test) but not the intratumoral rapamycin concentration.",250
5976,rapamycin,"Tumor cells harvested from the Ki-67 nonresponders retained sensitivity to rapamycin ex vivo, indicating that clinical resistance to biochemical mTOR inhibition was not cell-intrinsic.",75
5976,rapamycin,"Rapamycin treatment led to Akt activation in seven patients, presumably due to loss of negative feedback, and this activation was associated with shorter time-to-progression during post-surgical maintenance rapamycin therapy (p < 0.05, Logrank test).",0
5976,rapamycin,"Rapamycin treatment led to Akt activation in seven patients, presumably due to loss of negative feedback, and this activation was associated with shorter time-to-progression during post-surgical maintenance rapamycin therapy (p < 0.05, Logrank test).",207
5976,rapamycin,Rapamycin has anticancer activity in PTEN-deficient glioblastoma and warrants further clinical study alone or in combination with PI3K pathway inhibitors.,0
6022,temozolomide,"The basic treatment plan for HGG involves tumor resection, radiotherapy (RT) with concomitant temozolomide (TMZ), and adjuvant TMZ chemotherapy.",94
6022,tmz,"The basic treatment plan for HGG involves tumor resection, radiotherapy (RT) with concomitant temozolomide (TMZ), and adjuvant TMZ chemotherapy.",108
6022,tmz,"The basic treatment plan for HGG involves tumor resection, radiotherapy (RT) with concomitant temozolomide (TMZ), and adjuvant TMZ chemotherapy.",127
6048,eiac,"Surprisingly, in the multivariable Cox model, overall survival (OS) and progression-free survival (PFS) showed a positive correlation with EIAC use (hazard ratio [HR] = 0.75, p = 0.0028 and HR = 0.80, p = 0.022), even after adjustment for the known prognostic factors of age, performance status, extent of resection, steroid use, and baseline neurocognitive function.",139
6048,steroid,"Surprisingly, in the multivariable Cox model, overall survival (OS) and progression-free survival (PFS) showed a positive correlation with EIAC use (hazard ratio [HR] = 0.75, p = 0.0028 and HR = 0.80, p = 0.022), even after adjustment for the known prognostic factors of age, performance status, extent of resection, steroid use, and baseline neurocognitive function.",317
6098,carboplatin,The safety and feasibility of this technique has furthermore been shown in patients treated monthly for recurrent glioblastoma receiving carboplatin chemotherapy.,137
6145,tyrosine,"Transcriptomic analysis identified increased expression of MYCN, and genes involved in sonic hedgehog signaling proteins (SHH, SMO, GLI1, GLI2) and receptor tyrosine kinase pathways (PLK, AURKA, c-MET).",157
6145,temsirolimus,"HTS revealed no cytotoxic efficacy of SHH pathway inhibitors while sensitivity was observed to the mTOR inhibitor temsirolimus, the ALK inhibitor ceritinib, and the PLK1 inhibitor BI2536.",114
6145,ceritinib,"HTS revealed no cytotoxic efficacy of SHH pathway inhibitors while sensitivity was observed to the mTOR inhibitor temsirolimus, the ALK inhibitor ceritinib, and the PLK1 inhibitor BI2536.",146
6145,bi2536,"HTS revealed no cytotoxic efficacy of SHH pathway inhibitors while sensitivity was observed to the mTOR inhibitor temsirolimus, the ALK inhibitor ceritinib, and the PLK1 inhibitor BI2536.",180
6145,temsirolimus,"Based on the integrated approach, temsirolimus, ceritinib, BI2536 and standard therapy temozolomide were selected for further in vivo evaluation.",34
6145,ceritinib,"Based on the integrated approach, temsirolimus, ceritinib, BI2536 and standard therapy temozolomide were selected for further in vivo evaluation.",48
6145,bi2536,"Based on the integrated approach, temsirolimus, ceritinib, BI2536 and standard therapy temozolomide were selected for further in vivo evaluation.",59
6145,temozolomide,"Based on the integrated approach, temsirolimus, ceritinib, BI2536 and standard therapy temozolomide were selected for further in vivo evaluation.",87
6145,temsirolimus,Using the PDX animal model (median survival 28 days) we showed significant in vivo activity for mTOR inhibition by temsirolimus and BI2536 (median survival 109 and 115.5 days respectively) while ceritinib and temozolomide had only a moderate effect (43 and 75.5 days,115
6145,bi2536,Using the PDX animal model (median survival 28 days) we showed significant in vivo activity for mTOR inhibition by temsirolimus and BI2536 (median survival 109 and 115.5 days respectively) while ceritinib and temozolomide had only a moderate effect (43 and 75.5 days,132
6145,ceritinib,Using the PDX animal model (median survival 28 days) we showed significant in vivo activity for mTOR inhibition by temsirolimus and BI2536 (median survival 109 and 115.5 days respectively) while ceritinib and temozolomide had only a moderate effect (43 and 75.5 days,195
6145,temozolomide,Using the PDX animal model (median survival 28 days) we showed significant in vivo activity for mTOR inhibition by temsirolimus and BI2536 (median survival 109 and 115.5 days respectively) while ceritinib and temozolomide had only a moderate effect (43 and 75.5 days,209
6274,i-131,"The purpose of this study was to determine the feasibility and assess the efficacy and toxicity, among newly diagnosed malignant glioma patients, of administering I-131-labeled murine antitenascin monoclonal antibody 81C6 (I-131-81C6) into a surgically created resection cavity (SCRC) to achieve a patient-specific, 44-Gy boost to the 2-cm SCRC margin.",163
6274,81c6,"The purpose of this study was to determine the feasibility and assess the efficacy and toxicity, among newly diagnosed malignant glioma patients, of administering I-131-labeled murine antitenascin monoclonal antibody 81C6 (I-131-81C6) into a surgically created resection cavity (SCRC) to achieve a patient-specific, 44-Gy boost to the 2-cm SCRC margin.",217
6274,i-131-81c6,"The purpose of this study was to determine the feasibility and assess the efficacy and toxicity, among newly diagnosed malignant glioma patients, of administering I-131-labeled murine antitenascin monoclonal antibody 81C6 (I-131-81C6) into a surgically created resection cavity (SCRC) to achieve a patient-specific, 44-Gy boost to the 2-cm SCRC margin.",223
6274,i-131-81c6,Our study regimen (I-131-81C6 + XRT + temozolomide) was well tolerated and had encouraging survival.,19
6274,xrt,Our study regimen (I-131-81C6 + XRT + temozolomide) was well tolerated and had encouraging survival.,32
6274,temozolomide,Our study regimen (I-131-81C6 + XRT + temozolomide) was well tolerated and had encouraging survival.,38
6274,xr,"To determine if selection of good-prognosis patients affects outcome associated with this approach, the U.S. Food and Drug Administration has approved a trial randomizing newly diagnosed GBM patients to either our study regimen or standard XRT plus temozolomide.",240
6274,temozolomide,"To determine if selection of good-prognosis patients affects outcome associated with this approach, the U.S. Food and Drug Administration has approved a trial randomizing newly diagnosed GBM patients to either our study regimen or standard XRT plus temozolomide.",249
6349,tln-4601,This phase II trial was undertaken to evaluate the efficacy of TLN-4601 in patients with glioblastoma (GBM) at first progression.,63
6349,tln-4601,"TLN-4601 inhibits the Ras-MAPK signaling pathway, and in animal models crosses the blood-brain barrier and accumulates in implanted gliomas, possibly by binding specifically to the peripheral benzodiazepine receptor.",0
6349,benzodiazepine,"TLN-4601 inhibits the Ras-MAPK signaling pathway, and in animal models crosses the blood-brain barrier and accumulates in implanted gliomas, possibly by binding specifically to the peripheral benzodiazepine receptor.",192
6349,tln-4601,TLN-4601 was administered at a dose of 480 mg/m(2)/day by continuous intravenous (CIV) administration.,0
6349,civ,Each 21-day cycle consisted of a 14-day CIV administration and a 7-day recovery period.,40
6349,tln-4601,"Of 17 evaluable patients, 14 had MR scans performed after two cycles of TLN-4601.",72
6349,tln-4601,Serum PKs confirmed that patients were exposed to TLN-4601 at targeted drug levels.,50
6349,tln-4601,TLN-4601 was generally well tolerated although two patients discontinued treatment due to adverse events.,0
6349,tln-4601,TLN-4601 infused via CIV at 480 mg/m(2)/day for 14 of 21 days is well tolerated by patients with progressive GBM.,0
6371,"poly(d,l-lactic-co-glycolic)","Poly(D,L-lactic-co-glycolic) (PLGA) nanoparticles (NPs) have been widely studied for several applications due to their advantageous properties, such as biocompatibility and biodegradability.",0
6371,plga,"Poly(D,L-lactic-co-glycolic) (PLGA) nanoparticles (NPs) have been widely studied for several applications due to their advantageous properties, such as biocompatibility and biodegradability.",30
6371,temozolomide,"Co-delivery of temozolomide (TMZ) and O6-benzylguanine (O6BG), an inhibitor of DNA repair, could provide good therapeutic outcomes.",15
6371,tmz,"Co-delivery of temozolomide (TMZ) and O6-benzylguanine (O6BG), an inhibitor of DNA repair, could provide good therapeutic outcomes.",29
6371,o6-benzylguanine,"Co-delivery of temozolomide (TMZ) and O6-benzylguanine (O6BG), an inhibitor of DNA repair, could provide good therapeutic outcomes.",38
6371,o6bg,"Co-delivery of temozolomide (TMZ) and O6-benzylguanine (O6BG), an inhibitor of DNA repair, could provide good therapeutic outcomes.",56
6371,plga,"In this work, a fractional factorial design (FFD) was employed to produce an optimal PLGA-based nanoformulation for the co-loading of both molecules, using a reduced number of observations.",85
